ISIN,SP_rating,Moody_rating,Currency,Is_Emerging_Market,Seniority,Callable,Days_to_Settle,Issue_Date,Collateral_Type,Coupon_Frequency,Coupon_Type,Maturity_Date,Industry_Group,Industry_Sector,Industry_SubGroup,Issuer_Name,Ticker,Country_Of_Domicile,Risk_Stripe
ISIN804,sp_rating3,moody_rating1,Currency2,N,Seniority0,N,2,30-Oct-12,Collateral Type0,Coupon Frequency1,Coupon Type0,1-Nov-22,Industry Group6,Industry Sector4,Industry SubGroup92,Issuer Name324,Ticker246,Country6,Stripe 9
ISIN805,sp_rating1,moody_rating0,Currency0,N,Seniority0,N,2,9-Nov-12,Collateral Type0,Coupon Frequency0,Coupon Type0,9-Nov-17,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name145,Ticker114,Country13,Stripe 2
ISIN806,sp_rating16,moody_rating15,Currency2,N,Seniority0,N,2,13-Nov-12,Collateral Type0,Coupon Frequency0,Coupon Type0,13-Nov-19,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name155,Ticker121,Country14,Stripe 4
ISIN807,sp_rating16,moody_rating15,Currency0,N,Seniority0,N,2,19-Nov-12,Collateral Type0,Coupon Frequency0,Coupon Type0,19-Nov-19,Industry Group31,Industry Sector7,Industry SubGroup93,Issuer Name325,Ticker247,Country6,Stripe 7
ISIN808,sp_rating8,moody_rating9,Currency0,N,Seniority0,N,2,20-Nov-12,Collateral Type2,Coupon Frequency0,Coupon Type0,20-Feb-23,Industry Group9,Industry Sector1,Industry SubGroup12,Issuer Name15,Ticker14,Country8,Stripe 5
ISIN809,sp_rating10,moody_rating3,Currency3,N,Seniority1,Y,2,28-Nov-12,Collateral Type1,Coupon Frequency1,Coupon Type0,26-Mar-49,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name23,Ticker21,Country5,Stripe 10
ISIN810,sp_rating9,moody_rating0,Currency0,N,Seniority0,N,2,28-Nov-12,Collateral Type0,Coupon Frequency0,Coupon Type0,28-Nov-22,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name326,Ticker248,Country11,Stripe 6
ISIN811,sp_rating0,moody_rating3,Currency0,N,Seniority2,N,2,23-Nov-12,Collateral Type3,Coupon Frequency0,Coupon Type0,23-Nov-22,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name97,Ticker87,Country7,Stripe 4
ISIN812,sp_rating16,moody_rating18,Currency2,N,Seniority0,N,2,5-Dec-12,Collateral Type0,Coupon Frequency0,Coupon Type0,5-Dec-22,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name162,Ticker125,Country14,Stripe 4
ISIN813,sp_rating11,moody_rating14,Currency0,N,Seniority0,Y,2,7-Dec-12,Collateral Type2,Coupon Frequency1,Coupon Type0,1-Dec-19,Industry Group20,Industry Sector4,Industry SubGroup94,Issuer Name327,Ticker249,Country8,Stripe 1
ISIN814,sp_rating9,,Currency0,N,Seniority2,Y,2,5-Dec-12,Collateral Type3,Coupon Frequency0,Coupon Type1,5-Dec-22,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name163,Ticker126,Country14,Stripe 4
ISIN815,sp_rating9,moody_rating11,Currency0,N,Seniority0,N,2,6-Dec-12,Collateral Type2,Coupon Frequency0,Coupon Type0,20-Jan-20,Industry Group6,Industry Sector4,Industry SubGroup6,Issuer Name328,Ticker250,Country6,Stripe 5
ISIN816,,moody_rating11,Currency0,N,Seniority0,N,2,11-Dec-12,Collateral Type0,Coupon Frequency0,Coupon Type0,11-Dec-20,Industry Group9,Industry Sector1,Industry SubGroup46,Issuer Name329,Ticker236,Country5,Stripe 5
ISIN817,,moody_rating11,Currency0,N,Seniority0,N,2,11-Dec-12,Collateral Type0,Coupon Frequency0,Coupon Type0,11-Dec-24,Industry Group9,Industry Sector1,Industry SubGroup46,Issuer Name329,Ticker236,Country5,Stripe 5
ISIN818,sp_rating1,moody_rating0,Currency0,N,Seniority0,N,2,11-Dec-12,Collateral Type0,Coupon Frequency0,Coupon Type0,11-Jan-18,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name272,Ticker130,Country13,Stripe 2
ISIN819,sp_rating1,moody_rating17,Currency2,N,Seniority0,N,2,12-Dec-12,Collateral Type0,Coupon Frequency0,Coupon Type0,12-Jun-25,Industry Group24,Industry Sector5,Industry SubGroup32,Issuer Name297,Ticker224,Country7,Stripe 9
ISIN820,sp_rating5,moody_rating17,Currency0,N,Seniority2,Y,2,12-Dec-12,Collateral Type3,Coupon Frequency0,Coupon Type1,12-Dec-42,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name234,Ticker178,Country13,Stripe 10
ISIN821,sp_rating10,moody_rating3,Currency2,N,Seniority0,N,2,18-Dec-12,Collateral Type2,Coupon Frequency0,Coupon Type0,18-Dec-45,Industry Group4,Industry Sector4,Industry SubGroup4,Issuer Name224,Ticker171,Country7,Stripe 9
ISIN822,,moody_rating2,Currency0,N,Seniority2,N,2,7-Jun-13,Collateral Type3,Coupon Frequency0,Coupon Type0,7-Jun-23,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name159,Ticker123,Country1,Stripe 4
ISIN823,,moody_rating7,Currency0,N,Seniority1,Y,2,7-Apr-14,Collateral Type1,Coupon Frequency1,Coupon Type1,7-Apr-49,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name159,Ticker123,Country1,Stripe 3
ISIN824,sp_rating6,moody_rating4,Currency0,N,Seniority0,N,2,21-Dec-12,Collateral Type0,Coupon Frequency0,Coupon Type0,21-Jan-20,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name209,Ticker128,Country13,Stripe 7
ISIN825,sp_rating0,moody_rating0,Currency0,N,Seniority0,N,2,17-Jan-13,Collateral Type2,Coupon Frequency0,Coupon Type0,17-Jan-18,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name330,Ticker98,Country9,Stripe 2
ISIN826,sp_rating6,moody_rating13,Currency0,N,Seniority0,N,2,24-Jan-13,Collateral Type2,Coupon Frequency1,Coupon Type0,15-Jul-20,Industry Group46,Industry Sector4,Industry SubGroup87,Issuer Name303,Ticker229,Country8,Stripe 6
ISIN827,sp_rating9,moody_rating0,Currency3,N,Seniority1,Y,2,15-Jan-13,Collateral Type1,Coupon Frequency2,Coupon Type0,23-Mar-49,Industry Group2,Industry Sector2,Industry SubGroup7,Issuer Name199,Ticker155,Country7,Stripe 10
ISIN828,sp_rating0,moody_rating3,Currency3,N,Seniority2,N,2,11-Jan-13,Collateral Type3,Coupon Frequency1,Coupon Type0,11-Jan-23,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name97,Ticker87,Country7,Stripe 3
ISIN829,sp_rating12,moody_rating0,Currency0,N,Seniority0,N,2,17-Jan-13,Collateral Type2,Coupon Frequency0,Coupon Type0,18-Jan-21,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name193,Ticker150,Country8,Stripe 7
ISIN830,sp_rating0,moody_rating11,Currency3,N,Seniority1,Y,2,22-Jan-13,Collateral Type1,Coupon Frequency1,Coupon Type0,22-Jul-49,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name2,Ticker2,Country1,Stripe 10
ISIN831,sp_rating14,,Currency0,N,Seniority3,Y,2,24-Jan-13,Collateral Type4,Coupon Frequency1,Coupon Type0,24-Jan-20,Industry Group20,Industry Sector4,Industry SubGroup95,Issuer Name331,Ticker251,Country1,Stripe 0
ISIN832,sp_rating6,moody_rating13,Currency0,N,Seniority1,Y,2,1-Feb-13,Collateral Type1,Coupon Frequency0,Coupon Type1,1-Feb-49,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name332,Ticker252,Country0,Stripe 8
ISIN833,sp_rating0,moody_rating0,Currency0,N,Seniority0,N,2,30-Jan-13,Collateral Type2,Coupon Frequency0,Coupon Type0,30-Jan-20,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name253,Ticker194,Country8,Stripe 6
ISIN834,sp_rating0,moody_rating11,Currency0,N,Seniority2,Y,2,22-Jan-13,Collateral Type3,Coupon Frequency0,Coupon Type1,4-Jul-43,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name2,Ticker2,Country1,Stripe 10
ISIN835,sp_rating15,moody_rating1,Currency3,N,Seniority0,Y,2,30-Jan-13,Collateral Type2,Coupon Frequency1,Coupon Type0,30-Jan-43,Industry Group8,Industry Sector2,Industry SubGroup51,Issuer Name134,Ticker110,Country6,Stripe 4
ISIN836,sp_rating0,moody_rating0,Currency0,N,Seniority0,N,2,29-Jan-13,Collateral Type0,Coupon Frequency0,Coupon Type0,29-Jan-28,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name333,Ticker253,Country13,Stripe 6
ISIN837,sp_rating16,moody_rating15,Currency0,N,Seniority0,N,2,1-Feb-13,Collateral Type0,Coupon Frequency0,Coupon Type0,1-Feb-23,Industry Group7,Industry Sector5,Industry SubGroup8,Issuer Name334,Ticker254,Country6,Stripe 7
ISIN838,sp_rating9,moody_rating11,Currency0,N,Seniority0,N,2,1-Feb-13,Collateral Type0,Coupon Frequency0,Coupon Type0,1-Feb-23,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name136,Ticker112,Country6,Stripe 2
ISIN839,sp_rating14,moody_rating22,Currency0,N,Seniority0,N,2,7-Feb-13,Collateral Type2,Coupon Frequency1,Coupon Type0,7-Feb-18,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name239,Ticker183,Country7,Stripe 0
ISIN840,sp_rating14,moody_rating5,Currency2,N,Seniority0,Y,3,22-Feb-13,Collateral Type0,Coupon Frequency1,Coupon Type0,15-Apr-23,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name335,Ticker255,Country6,Stripe 0
ISIN841,,,Currency3,N,Seniority1,Y,2,1-Mar-13,Collateral Type1,Coupon Frequency2,Coupon Type0,1-Mar-49,Industry Group8,Industry Sector2,Industry SubGroup96,Issuer Name336,Ticker256,Country7,Stripe 3
ISIN842,sp_rating9,moody_rating11,Currency0,N,Seniority0,N,2,28-Feb-13,Collateral Type2,Coupon Frequency0,Coupon Type0,26-Feb-21,Industry Group23,Industry Sector2,Industry SubGroup31,Issuer Name92,Ticker82,Country1,Stripe 6
ISIN843,,moody_rating2,Currency0,N,Seniority0,N,2,24-Sep-13,Collateral Type2,Coupon Frequency0,Coupon Type3,24-Sep-18,Industry Group8,Industry Sector2,Industry SubGroup25,Issuer Name337,Ticker112,Country7,Stripe 2
ISIN844,,,Currency3,N,Seniority2,Y,2,12-Mar-13,Collateral Type3,Coupon Frequency0,Coupon Type1,1-Sep-24,Industry Group2,Industry Sector2,Industry SubGroup56,Issuer Name338,Ticker127,Country18,Stripe 10
ISIN845,sp_rating0,moody_rating17,Currency0,N,Seniority2,Y,2,18-Mar-13,Collateral Type2,Coupon Frequency0,Coupon Type1,18-Jun-76,Industry Group3,Industry Sector3,Industry SubGroup3,Issuer Name339,Ticker146,Country7,Stripe 8
ISIN846,sp_rating0,moody_rating17,Currency2,N,Seniority2,Y,2,18-Mar-13,Collateral Type2,Coupon Frequency0,Coupon Type1,18-Jun-73,Industry Group3,Industry Sector3,Industry SubGroup3,Issuer Name339,Ticker146,Country7,Stripe 8
ISIN847,sp_rating2,moody_rating7,Currency0,N,Seniority1,Y,2,14-Mar-13,Collateral Type1,Coupon Frequency0,Coupon Type1,14-Sep-49,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name180,Ticker139,Country8,Stripe 8
ISIN848,sp_rating2,moody_rating7,Currency2,N,Seniority3,Y,2,14-Mar-13,Collateral Type4,Coupon Frequency0,Coupon Type1,14-Mar-73,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name180,Ticker139,Country8,Stripe 8
ISIN849,sp_rating0,moody_rating0,Currency0,N,Seniority2,Y,2,20-Mar-13,Collateral Type3,Coupon Frequency0,Coupon Type1,20-Mar-23,Industry Group33,Industry Sector2,Industry SubGroup54,Issuer Name153,Ticker119,Country7,Stripe 4
ISIN850,sp_rating4,moody_rating5,Currency0,N,Seniority0,N,2,15-Mar-13,Collateral Type2,Coupon Frequency0,Coupon Type0,15-Mar-18,Industry Group7,Industry Sector5,Industry SubGroup8,Issuer Name8,Ticker8,Country3,Stripe 7
ISIN851,sp_rating2,moody_rating16,Currency0,N,Seniority0,N,2,22-Mar-13,Collateral Type2,Coupon Frequency1,Coupon Type0,31-Mar-21,Industry Group41,Industry Sector1,Industry SubGroup72,Issuer Name340,Ticker257,Country8,Stripe 0
ISIN852,sp_rating3,moody_rating3,Currency0,N,Seniority0,N,2,22-Mar-13,Collateral Type2,Coupon Frequency0,Coupon Type0,22-Mar-33,Industry Group7,Industry Sector5,Industry SubGroup8,Issuer Name341,Ticker142,Country8,Stripe 7
ISIN853,sp_rating12,moody_rating10,Currency0,N,Seniority0,N,2,3-Apr-13,Collateral Type2,Coupon Frequency0,Coupon Type0,3-Apr-23,Industry Group11,Industry Sector1,Industry SubGroup53,Issuer Name342,Ticker141,Country18,Stripe 6
ISIN854,sp_rating14,moody_rating5,Currency4,N,Seniority0,Y,2,26-Mar-13,Collateral Type0,Coupon Frequency1,Coupon Type0,15-Mar-23,Industry Group17,Industry Sector6,Industry SubGroup77,Issuer Name343,Ticker258,Country8,Stripe 0
ISIN855,sp_rating1,moody_rating17,Currency0,N,Seniority2,Y,2,4-Apr-13,Collateral Type3,Coupon Frequency0,Coupon Type1,4-Apr-43,Industry Group2,Industry Sector2,Industry SubGroup7,Issuer Name344,Ticker259,Country11,Stripe 10
ISIN856,sp_rating0,moody_rating0,Currency0,N,Seniority0,N,2,10-Apr-13,Collateral Type0,Coupon Frequency0,Coupon Type0,29-Jan-21,Industry Group36,Industry Sector3,Industry SubGroup61,Issuer Name345,Ticker260,Country13,Stripe 6
ISIN857,sp_rating12,moody_rating0,Currency2,N,Seniority2,N,2,16-Apr-13,Collateral Type3,Coupon Frequency0,Coupon Type0,16-Jun-23,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name346,Ticker261,Country7,Stripe 10
ISIN858,sp_rating12,moody_rating0,Currency2,N,Seniority2,N,2,16-Apr-13,Collateral Type3,Coupon Frequency0,Coupon Type0,16-Jun-43,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name346,Ticker261,Country7,Stripe 10
ISIN859,sp_rating12,,Currency0,N,Seniority0,N,2,16-Apr-13,Collateral Type0,Coupon Frequency2,Coupon Type3,18-Apr-16,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name347,Ticker262,Country1,Stripe 5
ISIN860,sp_rating1,,Currency3,N,Seniority2,Y,2,23-Apr-13,Collateral Type3,Coupon Frequency1,Coupon Type1,23-Apr-49,Industry Group2,Industry Sector2,Industry SubGroup7,Issuer Name56,Ticker51,Country1,Stripe 10
ISIN861,,moody_rating17,Currency2,N,Seniority2,N,2,25-Apr-13,Collateral Type3,Coupon Frequency1,Coupon Type0,25-Apr-23,Industry Group48,Industry Sector4,Industry SubGroup97,Issuer Name348,Ticker263,Country7,Stripe 10
ISIN862,sp_rating2,moody_rating13,Currency3,N,Seniority2,Y,2,2-May-13,Collateral Type3,Coupon Frequency1,Coupon Type1,2-May-23,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name272,Ticker130,Country13,Stripe 2
ISIN863,sp_rating8,moody_rating18,Currency0,N,Seniority0,N,2,2-May-13,Collateral Type2,Coupon Frequency0,Coupon Type0,4-May-20,Industry Group12,Industry Sector4,Industry SubGroup42,Issuer Name313,Ticker238,Country3,Stripe 5
ISIN864,,,Currency0,N,Seniority0,N,2,10-May-13,Collateral Type2,Coupon Frequency1,Coupon Type0,10-May-17,Industry Group32,Industry Sector9,Industry SubGroup98,Issuer Name349,Ticker264,Country7,Stripe 0
ISIN865,sp_rating13,moody_rating14,Currency0,N,Seniority3,Y,2,22-May-13,Collateral Type2,Coupon Frequency1,Coupon Type0,30-Apr-21,Industry Group47,Industry Sector1,Industry SubGroup89,Issuer Name350,Ticker265,Country5,Stripe 0
ISIN866,sp_rating12,moody_rating0,Currency2,N,Seniority0,Y,2,15-May-13,Collateral Type0,Coupon Frequency0,Coupon Type0,1-Jun-43,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name241,Ticker185,Country6,Stripe 9
ISIN867,sp_rating0,moody_rating10,Currency0,N,Seniority0,N,2,20-May-13,Collateral Type2,Coupon Frequency0,Coupon Type0,19-May-23,Industry Group10,Industry Sector6,Industry SubGroup82,Issuer Name351,Ticker266,Country6,Stripe 7
ISIN868,sp_rating0,moody_rating10,Currency3,N,Seniority0,N,2,30-May-13,Collateral Type2,Coupon Frequency1,Coupon Type0,15-Jan-19,Industry Group0,Industry Sector0,Industry SubGroup0,Issuer Name135,Ticker111,Country6,Stripe 6
ISIN869,sp_rating0,moody_rating10,Currency3,N,Seniority0,N,2,30-May-13,Collateral Type2,Coupon Frequency1,Coupon Type0,30-May-23,Industry Group0,Industry Sector0,Industry SubGroup0,Issuer Name135,Ticker111,Country6,Stripe 6
ISIN870,sp_rating0,,Currency0,N,Seniority0,N,2,7-Jun-13,Collateral Type2,Coupon Frequency0,Coupon Type0,7-Jun-21,Industry Group1,Industry Sector1,Industry SubGroup15,Issuer Name352,Ticker267,Country9,Stripe 5
ISIN871,sp_rating9,,Currency0,N,Seniority0,N,2,12-Jun-13,Collateral Type0,Coupon Frequency0,Coupon Type0,12-Jun-20,Industry Group49,Industry Sector9,Industry SubGroup99,Issuer Name353,Ticker268,Country5,Stripe 6
ISIN872,sp_rating1,moody_rating17,Currency0,N,Seniority0,N,2,7-Jun-13,Collateral Type0,Coupon Frequency0,Coupon Type0,7-Jun-21,Industry Group8,Industry Sector2,Industry SubGroup10,Issuer Name354,Ticker269,Country6,Stripe 7
ISIN873,sp_rating3,,Currency0,N,Seniority0,N,2,12-Jun-13,Collateral Type0,Coupon Frequency0,Coupon Type0,12-Jun-23,Industry Group23,Industry Sector2,Industry SubGroup31,Issuer Name281,Ticker213,Country1,Stripe 6
ISIN874,sp_rating3,moody_rating11,Currency2,N,Seniority0,N,2,18-Jun-13,Collateral Type2,Coupon Frequency0,Coupon Type0,18-Jun-26,Industry Group38,Industry Sector1,Industry SubGroup66,Issuer Name250,Ticker191,Country7,Stripe 9
ISIN875,,moody_rating10,Currency0,N,Seniority0,N,2,19-Jun-13,Collateral Type2,Coupon Frequency0,Coupon Type0,19-Jun-20,Industry Group12,Industry Sector4,Industry SubGroup17,Issuer Name355,Ticker145,Country7,Stripe 5
ISIN876,sp_rating0,moody_rating10,Currency0,N,Seniority0,N,2,24-Jun-13,Collateral Type0,Coupon Frequency0,Coupon Type0,24-Jun-20,Industry Group16,Industry Sector2,Industry SubGroup21,Issuer Name356,Ticker270,Country19,Stripe 6
ISIN877,sp_rating16,moody_rating1,Currency0,N,Seniority0,N,2,10-Jul-13,Collateral Type0,Coupon Frequency0,Coupon Type0,10-Jul-25,Industry Group14,Industry Sector7,Industry SubGroup19,Issuer Name357,Ticker271,Country6,Stripe 7
ISIN878,sp_rating0,moody_rating0,Currency0,N,Seniority2,Y,2,5-Jul-13,Collateral Type3,Coupon Frequency0,Coupon Type1,5-Jul-43,Industry Group2,Industry Sector2,Industry SubGroup7,Issuer Name197,Ticker153,Country7,Stripe 10
ISIN879,sp_rating12,moody_rating0,Currency0,N,Seniority0,Y,2,16-Jul-13,Collateral Type2,Coupon Frequency0,Coupon Type0,15-Nov-19,Industry Group20,Industry Sector4,Industry SubGroup100,Issuer Name358,Ticker272,Country8,Stripe 5
ISIN880,sp_rating6,moody_rating13,Currency2,N,Seniority1,Y,2,10-Sep-13,Collateral Type1,Coupon Frequency0,Coupon Type1,10-Sep-75,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name130,Ticker108,Country13,Stripe 8
ISIN881,sp_rating6,moody_rating13,Currency0,N,Seniority1,Y,2,10-Sep-13,Collateral Type1,Coupon Frequency0,Coupon Type1,10-Jan-74,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name130,Ticker108,Country13,Stripe 8
ISIN882,sp_rating9,moody_rating0,Currency0,N,Seniority0,N,2,25-Jul-13,Collateral Type0,Coupon Frequency0,Coupon Type0,27-Jul-20,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name115,Ticker99,Country6,Stripe 2
ISIN883,,,Currency0,N,Seniority0,N,2,30-Jul-13,Collateral Type0,Coupon Frequency0,Coupon Type0,30-Jul-18,Industry Group28,Industry Sector8,Industry SubGroup39,Issuer Name359,Ticker273,Country8,Stripe 6
ISIN884,sp_rating0,moody_rating2,Currency3,N,Seniority2,N,2,8-Aug-13,Collateral Type3,Coupon Frequency1,Coupon Type0,8-Aug-23,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name360,Ticker104,Country4,Stripe 3
ISIN885,sp_rating9,moody_rating11,Currency0,N,Seniority0,N,2,19-Aug-13,Collateral Type0,Coupon Frequency0,Coupon Type0,19-Aug-20,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name136,Ticker112,Country6,Stripe 2
ISIN886,sp_rating10,moody_rating3,Currency0,N,Seniority0,N,2,4-Sep-13,Collateral Type2,Coupon Frequency0,Coupon Type0,4-Sep-20,Industry Group7,Industry Sector5,Industry SubGroup8,Issuer Name299,Ticker33,Country8,Stripe 7
ISIN887,sp_rating12,moody_rating0,Currency0,N,Seniority1,Y,2,4-Sep-13,Collateral Type2,Coupon Frequency0,Coupon Type1,4-Sep-49,Industry Group7,Industry Sector5,Industry SubGroup8,Issuer Name341,Ticker142,Country8,Stripe 8
ISIN888,sp_rating9,moody_rating11,Currency0,N,Seniority0,N,2,5-Sep-13,Collateral Type0,Coupon Frequency0,Coupon Type0,5-Sep-33,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name361,Ticker274,Country14,Stripe 7
ISIN889,sp_rating9,moody_rating11,Currency2,N,Seniority0,N,2,6-Sep-13,Collateral Type2,Coupon Frequency0,Coupon Type0,4-Sep-26,Industry Group26,Industry Sector4,Industry SubGroup59,Issuer Name176,Ticker135,Country7,Stripe 9
ISIN890,sp_rating12,moody_rating3,Currency0,N,Seniority2,Y,2,10-Sep-13,Collateral Type3,Coupon Frequency0,Coupon Type1,10-Jan-24,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name139,Ticker85,Country7,Stripe 4
ISIN891,sp_rating0,moody_rating10,Currency3,N,Seniority0,N,2,12-Sep-13,Collateral Type2,Coupon Frequency1,Coupon Type0,12-Sep-23,Industry Group11,Industry Sector1,Industry SubGroup53,Issuer Name142,Ticker113,Country3,Stripe 6
ISIN892,sp_rating2,moody_rating13,Currency0,N,Seniority2,N,2,13-Sep-13,Collateral Type3,Coupon Frequency0,Coupon Type0,13-Sep-23,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name145,Ticker114,Country13,Stripe 2
ISIN893,sp_rating10,moody_rating15,Currency0,N,Seniority0,N,2,18-Sep-13,Collateral Type0,Coupon Frequency0,Coupon Type0,18-Mar-19,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name246,Ticker188,Country14,Stripe 4
ISIN894,sp_rating0,moody_rating2,Currency0,N,Seniority2,Y,2,18-Sep-13,Collateral Type3,Coupon Frequency0,Coupon Type1,18-Sep-25,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name360,Ticker104,Country4,Stripe 3
ISIN895,sp_rating6,moody_rating13,Currency0,N,Seniority1,Y,2,18-Sep-13,Collateral Type2,Coupon Frequency0,Coupon Type1,18-Sep-49,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name362,Ticker129,Country8,Stripe 8
ISIN896,sp_rating9,moody_rating2,Currency0,N,Seniority2,Y,2,26-Sep-13,Collateral Type3,Coupon Frequency0,Coupon Type1,26-Sep-23,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name98,Ticker88,Country11,Stripe 4
ISIN897,sp_rating0,moody_rating10,Currency0,N,Seniority0,N,2,30-Sep-13,Collateral Type2,Coupon Frequency0,Coupon Type0,30-Sep-20,Industry Group35,Industry Sector0,Industry SubGroup88,Issuer Name307,Ticker111,Country3,Stripe 6
